mysql> SELECT * FROM MenuPageClean WHERE menu_id NOT IN (SELECT id FROM menuclean);
+-------+---------+-------------+-----------------+-------------+------------+
| id    | menu_id | page_number | image_id        | full_height | full_width |
|  2603 |   13309 |          25 | 4000010848      |        2020 |       2527 |
|  2604 |   13309 |          26 | 4000010849      |        1985 |       2514 |
|  2605 |   13309 |          27 | 4000010850      |        2003 |       2549 |
|  2606 |   13309 |          28 | 4000010851      |        2015 |       2535 |
|  2607 |   13309 |          29 | 4000010852      |        1977 |       2545 |
|  2608 |   13309 |          30 | 4000010853      |        2020 |       2605 |
|  2609 |   13309 |          31 | 4000010854      |        1998 |       2540 |
|  2610 |   13309 |          32 | 4000010855      |        2011 |       2540 |
|  2611 |   13309 |          33 | 4000010856      |        2042 |       2544 |
|  2612 |   13309 |          34 | 4000010857      |        1934 |       2596 |
|  2613 |   13309 |          35 | 4000010858      |        1973 |       2652 |
|  2614 |   13309 |          36 | 4000010859      |        2696 |       2040 |
|  2615 |   13309 |           1 | 468877          |        1964 |       2656 |
|  2638 |   13321 |           2 | 4000010882      |        1930 |       1061 |
|  2639 |   13321 |           1 | 468901          |        1919 |       1059 |
|  2640 |   13322 |           2 | 4000011859      |        3285 |       2171 |
|  2641 |   13322 |           1 | 476337          |        3322 |       2192 |
|  2644 |   13324 |           2 | 4000011861      |        2883 |       2194 |
|  2645 |   13324 |           1 | 476339          |        2892 |       2211 |
|  2646 |   13325 |           2 | 4000011862      |        3280 |       2712 |
|  2647 |   13325 |           1 | 476340          |        3297 |       2707 |
|  2648 |   13326 |           2 | 4000011863      |        3302 |       2226 |
|  2649 |   13326 |           1 | 476341          |        3289 |       2213 |
|  2650 |   13327 |           2 | 4000011864      |        3252 |       2421 |
|  2651 |   13327 |           1 | 476342          |        3573 |       2428 |
|  2678 |   13333 |           2 | 4000011889      |        2652 |       2131 |
|  2679 |   13333 |           1 | 476349          |        2674 |       2050 |
|  2686 |   13336 |           2 | 4000013488      |        2561 |       3598 |
|  2687 |   13336 |           1 | 471268          |        2561 |       3498 |
|  2704 |   13345 |           2 | 4000011895      |        3319 |       2303 |
|  2705 |   13345 |           1 | 476353          |        3334 |       2334 |
|  2706 |   13346 |           2 | 4000011896      |        3291 |       2689 |
|  2707 |   13346 |           1 | 476354          |        3306 |       2729 |
|  2708 |   13347 |           2 | 4000011897      |        3279 |       2706 |
|  2709 |   13347 |           1 | 476355          |        3274 |       2674 |
|  2710 |   13348 |           2 | 4000011898      |        2913 |       2290 |
|  2711 |   13348 |           1 | 476356          |        2905 |       2548 |
|  2716 |   13350 |           2 | 4000011902      |        2638 |       2372 |
|  2717 |   13350 |           1 | 476358          |        2654 |       2367 |
|  2730 |   13353 |           2 | 4000011913      |        3372 |       2894 |
|  2731 |   13353 |           1 | 476361          |        3426 |       2856 |
|  2748 |   13358 |           2 | 4000011927      |        3084 |       1983 |
|  2749 |   13358 |           1 | 476368          |        3140 |       2029 |
|  2750 |   13359 |           2 | 4000011928      |        3335 |       2389 |
|  2751 |   13359 |           1 | 476369          |        3373 |       2513 |
|  2764 |   13362 |           2 | 4000011941      |        3417 |       2737 |
|  2765 |   13362 |           1 | 476372          |        4097 |       2747 |
|  2858 |   13388 |           2 | 4000013715      |        3555 |       2931 |
|  2859 |   13388 |           1 | 471455          |        3706 |       2914 |
|  2862 |   13390 |           2 | 4000013723      |        4058 |       3331 |
|  2863 |   13390 |           1 | 471463          |        4097 |       3310 |
|  2896 |   13404 |           2 | 4000010411      |        3701 |       2607 |
|  2897 |   13404 |           1 | 468554          |        3754 |       2630 |
|  2904 |   13408 |           2 | 4000010415      |        2738 |       2062 |
|  2905 |   13408 |           1 | 468558          |        2713 |       2054 |
|  2906 |   13409 |           2 | 4000010416      |        2708 |       1900 |
|  2907 |   13409 |           1 | 468559          |        2695 |       1895 |
|  2910 |   13411 |           2 | 4000010418      |        2183 |       1366 |
|  2911 |   13411 |           1 | 468561          |        2179 |       1362 |
|  2934 |   13422 |           2 | 4000014037      |        3005 |       2247 |
|  2935 |   13422 |           1 | 471683          |        3014 |       2256 |
|  2946 |   13427 |           2 | 4000009749      |        3543 |       1563 |
|  2947 |   13427 |           1 | 467265          |        3542 |       1584 |
|  2948 |   13428 |           2 | 4000009750      |        2612 |       1492 |
|  2949 |   13428 |           1 | 467266          |        2639 |       1620 |
|  2964 |   13434 |           2 | 4000010096      |        4801 |       2836 |
|  2965 |   13434 |           1 | 468346          |        4772 |       2944 |
|  3042 |   13458 |           2 | 4000011311      |        3007 |       2335 |
|  3043 |   13458 |           1 | 476038          |        2979 |       2264 |
|  3046 |   13460 |           2 | 4000011318      |        2140 |       1504 |
|  3047 |   13460 |           1 | 476043          |        2145 |       1482 |
|  3080 |   13473 |           2 | 4000009762      |        5704 |       2726 |
|  3081 |   13473 |           1 | 467274          |        5666 |       2718 |
|  3086 |   13476 |           2 | 4000009768      |        2913 |       2125 |
|  3087 |   13476 |           1 | 467280          |        2912 |       2114 |
|  3102 |   13482 |           2 | 4000009782      |        3716 |       2989 |
|  3103 |   13482 |           1 | 467288          |        3713 |       2971 |
|  3218 |   13515 |           2 | 4000011499      |        2669 |       2426 |
|  3219 |   13515 |           1 | 476186          |        2630 |       2393 |
|  3224 |   13517 |           2 | 4000011503      |        3963 |       3335 |
|  3225 |   13517 |           1 | 476188          |        3973 |       3331 |
|  3226 |   13518 |           2 | 4000011507      |        2740 |       1484 |
|  3227 |   13518 |           1 | 476192          |        2738 |       1483 |
|  3238 |   13524 |           2 | 4000010905      |        2291 |       1697 |
|  3239 |   13524 |           1 | 468921          |        2273 |       1671 |
|  3282 |   13539 |           2 | 4000011966      |        2769 |       2214 |
|  3283 |   13539 |           1 | 476396          |        2807 |       2296 |
|  3290 |   13542 |           2 | 4000011971      |        2949 |       2536 |
|  3291 |   13542 |           1 | 476399          |        2971 |       2618 |
|  3342 |   13555 |           2 | 4000013773      |        2732 |       2008 |
|  3343 |   13555 |           1 | 471488          |        2717 |       1962 |
|  3344 |   13556 |           2 | 4000013774      |        2360 |       1687 |
|  3345 |   13556 |           1 | 471489          |        2859 |       1594 |
|  3412 |   13577 |           2 | 4000011582      |        4029 |       3378 |
|  3413 |   13577 |           1 | 476221          |        4400 |       3376 |
|  3414 |   13578 |           2 | 4000011586      |        2902 |       2210 |
|  3415 |   13578 |           1 | 476223          |        2907 |       2223 |
|  3416 |   13579 |           2 | 4000011587      |        2824 |       2415 |
|  3417 |   13579 |           1 | 476224          |        2802 |       2428 |
|  3418 |   13580 |           2 | 4000011588      |        2716 |       2145 |
|  3419 |   13580 |           1 | 476225          |        2704 |       2193 |
|  3420 |   13581 |           2 | 4000011589      |        2979 |       2480 |
|  3421 |   13581 |           1 | 476226          |        3013 |       2604 |
|  3454 |   13591 |           2 | 4000013556      |        2906 |       1918 |
|  3455 |   13591 |           1 | 471326          |        2880 |       1904 |
|  3484 |   13604 |           2 | 4000013807      |        2481 |       3147 |
|  3485 |   13604 |           1 | 471511          |        2492 |       3136 |
|  3528 |   13618 |           2 | 4000014101      |        2892 |       2366 |
|  3529 |   13618 |           1 | 471721          |        2895 |       2358 |
|  3640 |   13656 |           2 | 4000010177      |        2828 |       2607 |
|  3641 |   13656 |           1 | 468402          |        2866 |       2554 |
|  3654 |   13661 |           2 | 4000010186      |        2669 |       2496 |
|  3655 |   13661 |           1 | 468407          |        2669 |       2411 |
|  3656 |   13662 |           2 | 4000010187      |        2937 |       2802 |
|  3657 |   13662 |           1 | 468408          |        2939 |       2642 |
|  3668 |   13666 |           2 | 4000011175      |        2957 |       2514 |
|  3669 |   13666 |           1 | 469103          |        2940 |       2410 |
|  3692 |   13677 |           2 | 4000010481      |        2831 |       2276 |
|  3693 |   13677 |           1 | 468624          |        2871 |       2303 |
|  3724 |   13682 |           2 | 4000014136      |        3920 |       2354 |
|  3725 |   13682 |           1 | 471740          |        3923 |       2349 |
|  3770 |   13686 |           2 | 4000010676      |        2768 |       2084 |
|  3771 |   13686 |           1 | 468766          |        2769 |       2089 |
|  3832 |   13712 |           2 | 4000009917      |        2743 |       2010 |
|  3833 |   13712 |           1 | 468230          |        2763 |       2036 |
|  3934 |   13748 |           2 | 4000011606      |        3035 |       2488 |
|  3935 |   13748 |           1 | 476234          |        3042 |       2414 |
|  3936 |   13749 |           2 | 4000011607      |        3050 |       2753 |
|  3937 |   13749 |           1 | 476235          |        3077 |       2742 |
|  3985 |   13760 |           2 | 4000010966      |        2988 |       2149 |
|  3986 |   13760 |           1 | 468952          |        2982 |       1979 |
|  3993 |   13763 |           2 | 4000010988      |        3147 |       2196 |
|  3994 |   13763 |           1 | 468960          |        3129 |       2174 |
|  4046 |   13781 |           2 | 4000011648      |        2944 |       2700 |
|  4047 |   13781 |           1 | 476247          |        2958 |       2759 |
|  4058 |   13785 |           2 | 4000011656      |        3218 |       2198 |
|  4059 |   13785 |           1 | 476251          |        3404 |       2353 |
|  4066 |   13788 |           2 | 4000011661      |        3717 |       2529 |
